                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.6153,                 1.5688,                 1.6465,                0.52658,                 0.4771,                0.49964,                0.25747,                 1.6656,                 1.6725,                 1.7213,              0.0095446,              0.0095446,              0.0095446
                     48,                  1.624,                 1.5672,                 1.6351,                0.52667,                0.50307,                0.50503,                0.25713,                 1.6475,                 1.6978,                 1.7293,              0.0095347,              0.0095347,              0.0095347
                     49,                 1.6082,                 1.5457,                 1.6245,                0.52357,                0.47399,                0.48618,                0.24641,                 1.6776,                 1.7132,                  1.735,              0.0095248,              0.0095248,              0.0095248
                     50,                 1.6038,                 1.5491,                 1.6341,                0.49404,                 0.5154,                0.49181,                0.25651,                 1.6255,                 1.6649,                 1.6881,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.5985,                  1.536,                  1.618,                0.53301,                0.48626,                0.50315,                0.25921,                  1.626,                 1.6836,                 1.7054,               0.009505,               0.009505,               0.009505
                     52,                 1.5964,                  1.528,                 1.6163,                0.52195,                0.54288,                0.53581,                0.29043,                 1.5847,                 1.5782,                 1.6466,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.5864,                 1.5002,                 1.6267,                0.54417,                0.51457,                0.53905,                0.28599,                 1.5794,                 1.6172,                 1.6442,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.5758,                 1.5168,                 1.5988,                0.50408,                0.51873,                0.50536,                0.26489,                 1.6148,                 1.7273,                 1.6848,              0.0094753,              0.0094753,              0.0094753
                     55,                 1.5652,                 1.4979,                 1.5926,                0.55669,                0.48725,                0.53258,                0.28881,                 1.5929,                 1.6067,                 1.6657,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.5459,                 1.4967,                 1.5791,                0.58079,                0.54455,                0.56403,                0.30065,                 1.5495,                 1.5435,                 1.6236,              0.0094555,              0.0094555,              0.0094555
                     57,                 1.5543,                 1.4909,                 1.5939,                0.54844,                0.53289,                0.54806,                0.29593,                 1.5621,                 1.5588,                 1.6365,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.5592,                 1.4877,                  1.582,                0.55336,                0.55787,                0.56561,                0.30408,                 1.5533,                 1.5476,                 1.6119,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.5474,                  1.483,                 1.5773,                0.52445,                0.50458,                0.49866,                0.24449,                  1.666,                 1.7537,                 1.7306,              0.0094258,              0.0094258,              0.0094258
                     60,                 1.5273,                 1.4647,                  1.569,                0.53197,                0.56286,                0.56401,                0.30184,                  1.545,                 1.5317,                 1.6209,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.5274,                 1.4744,                 1.5788,                 0.5206,                0.52789,                0.50503,                0.26049,                 1.5861,                 1.6624,                 1.6569,               0.009406,               0.009406,               0.009406
                     62,                 1.5196,                 1.4607,                 1.5576,                 0.5509,                  0.526,                0.55728,                 0.3094,                 1.5239,                  1.529,                 1.5976,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.5169,                 1.4533,                 1.5507,                0.58714,                0.53206,                0.56712,                0.30489,                 1.5452,                 1.5709,                 1.6095,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.5157,                 1.4472,                 1.5527,                0.54495,                0.55537,                0.55183,                0.29421,                 1.5662,                 1.5875,                 1.6377,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.5232,                 1.4362,                 1.5548,                0.58545,                0.53033,                0.56296,                0.30577,                 1.5375,                 1.5068,                 1.6164,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.5208,                 1.4456,                 1.5589,                0.55401,                0.53785,                0.56332,                0.31027,                  1.534,                 1.5297,                 1.6174,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.4925,                 1.4202,                 1.5463,                0.56865,                0.55204,                0.58221,                0.32233,                 1.5481,                 1.5301,                 1.6153,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.4929,                 1.4189,                 1.5422,                0.58082,                0.50532,                0.55403,                0.28412,                 1.5791,                 1.5762,                 1.6429,              0.0093367,              0.0093367,              0.0093367
                     69,                  1.489,                 1.4019,                 1.5354,                 0.5378,                0.54621,                0.56678,                0.30621,                 1.5172,                 1.5302,                 1.6029,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.4812,                 1.4036,                 1.5177,                0.53955,                0.54637,                0.56492,                 0.3054,                 1.5248,                 1.5237,                 1.6097,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.4857,                 1.4114,                 1.5391,                0.57132,                0.53206,                0.56903,                0.31305,                 1.5481,                 1.4987,                  1.605,               0.009307,               0.009307,               0.009307
                     72,                 1.4565,                 1.3768,                  1.512,                0.54643,                0.57286,                0.56865,                0.31064,                 1.5144,                 1.5042,                 1.5911,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.4596,                 1.3777,                 1.5083,                 0.5733,                0.55204,                0.55861,                0.30441,                 1.5087,                 1.5436,                 1.5894,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.4713,                 1.3753,                  1.518,                0.55549,                0.58118,                0.57466,                0.31974,                 1.4869,                 1.5289,                 1.5741,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.4549,                 1.3611,                 1.5109,                0.54279,                0.59034,                0.58079,                0.32939,                 1.4714,                  1.436,                 1.5598,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.4626,                 1.3773,                 1.5117,                0.59257,                0.53284,                0.57211,                0.31454,                 1.5064,                 1.5453,                 1.5813,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.4589,                 1.3664,                 1.5055,                 0.5949,                0.58285,                0.60163,                0.34033,                  1.465,                  1.411,                 1.5417,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.4456,                 1.3517,                 1.4912,                0.58866,                0.56719,                 0.5995,                0.33971,                 1.4914,                 1.4331,                 1.5688,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.4316,                 1.3467,                 1.4913,                0.50772,                0.54954,                0.52958,                0.27264,                 1.5808,                 1.6012,                 1.6604,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.4583,                 1.3699,                 1.5121,                0.54607,                0.56786,                0.56826,                0.31399,                  1.468,                 1.4511,                 1.5622,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.4419,                 1.3529,                 1.4933,                0.58649,                0.58618,                0.60662,                0.34728,                 1.4632,                 1.4136,                 1.5352,               0.009208,               0.009208,               0.009208
                     82,                 1.4272,                 1.3311,                 1.4803,                 0.6036,                0.56536,                0.60633,                0.34582,                 1.4557,                 1.3934,                  1.523,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.4306,                 1.3359,                 1.4874,                0.59634,                0.54455,                0.58483,                0.33047,                 1.4833,                 1.4429,                 1.5617,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.4163,                 1.3104,                 1.4772,                0.61327,                0.56953,                 0.6078,                0.33771,                 1.4823,                 1.4393,                 1.5586,              0.0091783,              0.0091783,              0.0091783
                     85,                  1.432,                 1.3204,                 1.4775,                0.55518,                0.58301,                0.59241,                 0.3318,                 1.4778,                 1.4273,                 1.5451,              0.0091684,              0.0091684,              0.0091684
                     86,                  1.405,                 1.3021,                 1.4533,                0.59315,                0.58201,                0.61006,                0.33912,                 1.4839,                 1.4058,                 1.5516,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.4185,                 1.3006,                 1.4699,                0.58166,                0.59284,                0.59601,                0.33432,                 1.4875,                 1.4045,                 1.5477,              0.0091486,              0.0091486,              0.0091486
