                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.4898,                 1.3979,                 1.7022,                0.64057,                0.54704,                0.60987,                 0.3374,                 1.5437,                  1.466,                 1.8229,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.4928,                 1.3983,                 1.7129,                0.55882,                0.57036,                 0.5817,                0.32406,                 1.5438,                 1.4798,                 1.8298,               0.009406,               0.009406,               0.009406
                     62,                 1.4782,                 1.3785,                 1.6878,                0.59015,                0.54455,                0.58413,                0.32456,                 1.5347,                 1.4837,                 1.8374,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.4868,                 1.3769,                 1.6904,                0.56546,                0.58292,                0.60435,                0.33291,                  1.528,                 1.4656,                 1.8252,              0.0093862,              0.0093862,              0.0093862
                     64,                 1.4772,                 1.3811,                 1.6881,                0.57129,                0.58368,                0.59211,                0.32686,                 1.5375,                 1.4739,                 1.8256,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.4778,                 1.3781,                  1.684,                0.56026,                0.60117,                0.60611,                0.33818,                 1.5005,                 1.4563,                 1.8028,              0.0093664,              0.0093664,              0.0093664
                     66,                 1.4823,                 1.3906,                 1.6974,                0.54164,                0.57166,                0.57749,                0.31501,                 1.5067,                 1.4836,                 1.8074,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.4586,                 1.3642,                 1.6767,                0.57616,                0.57612,                 0.6064,                0.33013,                 1.5491,                 1.4619,                 1.8425,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.4613,                 1.3452,                 1.6799,                0.60249,                0.54038,                0.58469,                0.32097,                 1.5044,                 1.4476,                 1.7969,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.4596,                 1.3457,                 1.6613,                0.61586,                0.55037,                0.59305,                0.32627,                 1.5168,                 1.4619,                 1.8065,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.4607,                  1.347,                 1.6606,                0.58259,                 0.5637,                0.59837,                0.33099,                 1.5215,                 1.4592,                 1.8089,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.4587,                 1.3467,                 1.6687,                0.61533,                0.54743,                0.61267,                0.34096,                 1.5353,                 1.4328,                 1.8017,               0.009307,               0.009307,               0.009307
                     72,                 1.4354,                 1.3273,                 1.6423,                 0.5768,                0.57286,                0.59753,                0.32853,                 1.5103,                  1.426,                 1.7975,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.4533,                 1.3359,                 1.6518,                0.59179,                 0.5637,                0.59942,                0.33354,                 1.5088,                 1.4823,                 1.7947,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.4458,                 1.3391,                 1.6529,                0.60659,                0.56786,                0.60806,                0.33616,                 1.4985,                 1.4096,                 1.7827,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.4341,                 1.3227,                 1.6412,                0.62226,                0.57036,                0.61141,                0.33802,                 1.5163,                 1.4269,                 1.7979,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.4451,                 1.3496,                 1.6567,                0.58742,                0.59617,                0.61949,                0.34281,                 1.4908,                 1.4175,                 1.7851,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.4425,                 1.3268,                 1.6525,                0.58257,                0.59534,                0.61183,                0.34218,                 1.5109,                 1.4076,                 1.7879,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.4363,                 1.3199,                 1.6441,                 0.5963,                0.57286,                0.61449,                 0.3431,                 1.5137,                 1.4047,                 1.7949,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.4208,                 1.3277,                 1.6397,                0.58124,                0.59117,                0.60854,                0.34102,                 1.5111,                 1.3955,                 1.7837,              0.0092278,              0.0092278,              0.0092278
                     80,                  1.449,                 1.3264,                 1.6668,                0.56587,                0.57785,                0.59463,                0.33782,                 1.4962,                 1.4121,                 1.7774,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.4427,                 1.3208,                 1.6357,                 0.5621,                0.58201,                0.59569,                0.34064,                   1.49,                 1.3989,                 1.7647,               0.009208,               0.009208,               0.009208
                     82,                 1.4115,                 1.2977,                 1.6143,                0.57714,                0.60033,                0.61037,                0.33876,                 1.4918,                 1.4144,                 1.7718,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.4164,                 1.2972,                 1.6251,                0.58224,                0.57535,                0.60736,                0.34426,                 1.5019,                 1.4112,                 1.7767,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.4123,                 1.2827,                 1.6242,                0.59275,                0.59383,                0.62332,                0.34593,                 1.4977,                 1.4084,                 1.7884,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.4327,                 1.3049,                 1.6328,                0.61269,                0.61532,                0.63626,                0.35148,                 1.5116,                 1.3684,                 1.7819,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.4042,                 1.2831,                  1.611,                0.59523,                0.58701,                0.61185,                0.34207,                 1.4987,                 1.4015,                 1.7677,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.4202,                 1.2697,                 1.6172,                0.59957,                0.59617,                0.62332,                0.34938,                 1.4973,                 1.4223,                 1.7707,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.3974,                 1.2867,                 1.6132,                  0.588,                0.59534,                 0.6222,                0.34939,                 1.4748,                 1.3879,                 1.7527,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.4114,                  1.281,                 1.6159,                0.58566,                0.60783,                0.62904,                 0.3603,                 1.4804,                 1.3639,                 1.7552,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.4031,                 1.2823,                 1.6092,                0.58369,                0.62341,                0.62835,                0.35509,                 1.4776,                 1.3679,                 1.7605,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.3962,                 1.2752,                 1.6225,                0.61291,                0.59063,                0.62541,                0.35259,                 1.4682,                 1.3892,                  1.765,               0.009109,               0.009109,               0.009109
                     92,                  1.403,                 1.2703,                 1.6114,                0.58474,                0.58868,                 0.6087,                0.34651,                 1.4892,                 1.3887,                 1.7652,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.4083,                 1.2679,                 1.6168,                0.56634,                0.60675,                0.61773,                0.35299,                 1.4758,                 1.3657,                 1.7558,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.3986,                  1.289,                 1.6102,                0.59372,                0.61448,                0.63339,                 0.3645,                 1.4687,                  1.346,                 1.7387,              0.0090793,              0.0090793,              0.0090793
                     95,                  1.403,                  1.259,                 1.6024,                0.60905,                0.58868,                0.62521,                0.34971,                 1.4949,                 1.3683,                 1.7619,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.4025,                 1.2611,                 1.5999,                0.62398,                0.53955,                0.61171,                0.34454,                 1.4844,                 1.3901,                 1.7622,              0.0090595,              0.0090595,              0.0090595
                     97,                  1.385,                 1.2343,                 1.5916,                0.61813,                0.59034,                0.64233,                0.35933,                 1.4888,                 1.3693,                 1.7476,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.3841,                 1.2451,                 1.5897,                0.57465,                0.58868,                0.59641,                 0.3391,                 1.4787,                 1.4095,                 1.7674,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.3883,                 1.2321,                  1.585,                0.58879,                0.59034,                0.63325,                0.35508,                 1.5068,                 1.3501,                 1.7628,              0.0090298,              0.0090298,              0.0090298
