                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                 1.0478,                0.76949,                 1.3378,                0.67569,                0.57943,                 0.6299,                0.34647,                 1.5584,                 1.3518,                 1.9733,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.0284,                0.76573,                 1.3204,                0.61207,                0.67263,                0.67304,                0.38064,                 1.5443,                 1.2757,                  1.926,              0.0087427,              0.0087427,              0.0087427
                    129,                  1.041,                0.76768,                  1.332,                 0.6453,                0.60291,                0.63358,                0.35256,                  1.541,                 1.3479,                 1.9314,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.0512,                0.77997,                 1.3408,                0.68033,                0.60699,                0.65634,                0.37171,                 1.5088,                 1.3168,                 1.8924,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.0263,                0.76883,                 1.3174,                0.65441,                0.63114,                0.65748,                0.36586,                  1.546,                 1.3072,                  1.943,               0.008713,               0.008713,               0.008713
                    132,                 1.0297,                0.76208,                 1.3211,                0.64979,                0.64576,                0.64686,                0.36009,                 1.5536,                 1.2967,                 1.9603,              0.0087031,              0.0087031,              0.0087031
                    133,                  1.032,                0.76049,                 1.3105,                0.66683,                0.63328,                0.65888,                0.36863,                  1.537,                 1.2916,                 1.9371,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.0194,                0.75162,                 1.3016,                0.65859,                0.62448,                0.64671,                0.36219,                 1.5222,                 1.3207,                 1.9226,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.0215,                0.76264,                 1.3185,                0.68373,                0.60533,                0.65878,                0.37594,                 1.5243,                 1.2931,                 1.9313,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.0101,                0.75283,                 1.3078,                 0.6434,                0.63364,                0.65151,                0.36216,                 1.5479,                 1.3342,                 1.9695,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.0228,                0.74055,                 1.3046,                0.65368,                 0.6255,                0.66111,                0.36686,                 1.5467,                  1.287,                 1.9674,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.0117,                0.74843,                 1.3073,                0.68011,                0.61449,                0.66775,                0.37389,                 1.5457,                 1.2945,                 1.9554,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.0042,                0.73622,                 1.3026,                0.67285,                0.60866,                0.64961,                0.36369,                 1.5594,                 1.3486,                 1.9661,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.0004,                0.73755,                 1.3078,                0.67032,                0.62978,                0.66404,                0.37789,                 1.5271,                 1.2823,                 1.9275,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.0068,                0.74454,                 1.3131,                0.68684,                0.58257,                 0.6407,                 0.3634,                 1.5282,                 1.2996,                 1.9515,               0.008614,               0.008614,               0.008614
                    142,                 1.0081,                0.74911,                 1.3145,                0.60464,                0.66472,                0.64648,                0.36968,                 1.5279,                 1.3565,                  1.934,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.0171,                0.74779,                 1.3085,                0.62926,                0.64946,                0.64909,                0.36833,                 1.5237,                 1.3347,                 1.9266,              0.0085942,              0.0085942,              0.0085942
                    144,                0.99681,                0.73908,                 1.3063,                0.65737,                0.62781,                0.66217,                0.37654,                 1.5235,                 1.3064,                 1.9382,              0.0085843,              0.0085843,              0.0085843
                    145,                0.99357,                0.72317,                 1.2805,                 0.6636,                 0.6428,                0.65708,                0.37141,                 1.5353,                 1.2903,                 1.9406,              0.0085744,              0.0085744,              0.0085744
                    146,                0.98419,                0.71842,                 1.2852,                0.64521,                0.62841,                0.64853,                0.36913,                 1.5379,                 1.3069,                 1.9962,              0.0085645,              0.0085645,              0.0085645
                    147,                0.98305,                0.72237,                 1.2864,                0.64871,                0.61811,                 0.6495,                0.36949,                 1.5079,                 1.3188,                 1.9361,              0.0085546,              0.0085546,              0.0085546
