                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                  1.239,                 1.0369,                 1.5762,                 0.6767,                0.58618,                0.65819,                0.37835,                 1.4636,                 1.2783,                  1.912,              0.0095149,              0.0095149,              0.0095149
                     51,                 1.2396,                 1.0195,                 1.5647,                0.63315,                0.59617,                 0.6357,                0.36017,                 1.4835,                 1.3126,                 1.9392,               0.009505,               0.009505,               0.009505
                     52,                 1.2344,                 1.0054,                 1.5619,                0.66003,                0.61532,                0.65128,                0.36521,                 1.4719,                 1.2862,                 1.9108,              0.0094951,              0.0094951,              0.0094951
                     53,                 1.2205,                 0.9923,                 1.5722,                0.65045,                0.63281,                0.66046,                0.37492,                 1.4383,                 1.2655,                 1.8823,              0.0094852,              0.0094852,              0.0094852
                     54,                 1.2119,                0.98186,                 1.5387,                0.63694,                 0.6353,                0.67266,                0.37851,                 1.4758,                 1.2568,                 1.8965,              0.0094753,              0.0094753,              0.0094753
                     55,                 1.1993,                0.97942,                  1.539,                0.64638,                0.59867,                0.64373,                0.36483,                 1.4367,                 1.2809,                 1.8855,              0.0094654,              0.0094654,              0.0094654
                     56,                 1.1827,                0.97353,                 1.5211,                0.61599,                0.64113,                0.64391,                0.36132,                  1.498,                 1.2875,                 1.9436,              0.0094555,              0.0094555,              0.0094555
                     57,                  1.204,                0.97341,                 1.5571,                0.58733,                0.65529,                0.64627,                0.36632,                  1.475,                 1.2754,                 1.8995,              0.0094456,              0.0094456,              0.0094456
                     58,                 1.1961,                0.96655,                 1.5202,                0.63697,                0.64135,                 0.6709,                0.38107,                 1.4564,                 1.2531,                 1.9047,              0.0094357,              0.0094357,              0.0094357
                     59,                 1.1892,                0.95306,                  1.522,                0.59934,                0.63447,                0.63587,                0.36139,                 1.4662,                 1.2842,                  1.915,              0.0094258,              0.0094258,              0.0094258
                     60,                 1.1699,                 0.9443,                 1.5152,                0.64964,                0.61139,                 0.6514,                 0.3668,                 1.5086,                 1.2866,                 1.9515,              0.0094159,              0.0094159,              0.0094159
                     61,                 1.1712,                0.92762,                 1.5253,                0.64012,                0.58951,                0.64144,                0.36154,                 1.4735,                 1.3046,                 1.9251,               0.009406,               0.009406,               0.009406
                     62,                 1.1562,                0.92159,                 1.5025,                 0.6035,                0.62614,                0.63319,                0.35464,                 1.4811,                 1.3126,                 1.9382,              0.0093961,              0.0093961,              0.0093961
